[Mon Jul 14 18:28:31 2014] [error] [client 66.249.69.163] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Mon Jul 14 18:28:49 2014] [error] [client 66.249.69.163] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Mon Jul 14 18:29:09 2014] [error] [client 66.249.69.163] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Mon Jul 14 18:30:14 2014] [error] [client 66.249.69.163] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Tue Jul 15 00:40:31 2014] [error] [client 66.249.69.19] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Tue Jul 15 00:42:30 2014] [error] [client 66.249.69.163] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Tue Jul 15 00:42:32 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:26 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:26 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:28 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:29 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:30 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:32 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:34 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:35 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:35 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:36 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:40 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:41 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:42 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:42 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:43 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/admin.php?page=revslider&view=slides&id=1
[Tue Jul 15 00:44:43 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:45 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:45 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:46 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:47 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:49 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:50 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:51 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/admin.php?page=revslider&view=slides&id=1
[Tue Jul 15 00:44:52 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:53 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:54 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:55 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:56 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:58 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:44:59 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:45:00 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:45:01 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:45:02 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:45:03 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:45:04 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:45:04 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 00:45:04 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Multiple primary key defined for query ALTER TABLE wp_wponlinebackup_status ADD PRIMARY KEY  (`status`, `time`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Multiple primary key defined for query ALTER TABLE wp_wponlinebackup_generations ADD PRIMARY KEY  (`bin`,`item_id`,`backup_time`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Duplicate key name 'commit' for query ALTER TABLE wp_wponlinebackup_generations ADD KEY `commit` (`commit`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Multiple primary key defined for query ALTER TABLE wp_wponlinebackup_activity_log ADD PRIMARY KEY  (`activity_id`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Duplicate key name 'start' for query ALTER TABLE wp_wponlinebackup_activity_log ADD KEY `start` (`start`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Duplicate key name 'end' for query ALTER TABLE wp_wponlinebackup_activity_log ADD KEY `end` (`end`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Multiple primary key defined for query ALTER TABLE wp_wponlinebackup_event_log ADD PRIMARY KEY  (`event_id`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Duplicate key name 'activity_id' for query ALTER TABLE wp_wponlinebackup_event_log ADD KEY `activity_id` (`activity_id`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Multiple primary key defined for query ALTER TABLE wp_wponlinebackup_scan_log ADD PRIMARY KEY  (`scan_id`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Duplicate key name 'name' for query ALTER TABLE wp_wponlinebackup_scan_log ADD UNIQUE `name` (`parent_id`,`type`,`name`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'exists `exists` SMALLINT(1) UNSIGNED DEFAULT NULL' at line 1 for query ALTER TABLE wp_wponlinebackup_items CHANGE COLUMN exists `exists` SMALLINT(1) UNSIGNED DEFAULT NULL made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Multiple primary key defined for query ALTER TABLE wp_wponlinebackup_items ADD PRIMARY KEY  (`bin`,`item_id`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Duplicate key name 'item' for query ALTER TABLE wp_wponlinebackup_items ADD UNIQUE `item` (`bin`,`parent_id`,`type`,`name`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Duplicate key name 'browse' for query ALTER TABLE wp_wponlinebackup_items ADD KEY `browse` (`bin`,`parent_id`,`exists`,`type`,`name`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Duplicate key name 'activity_id' for query ALTER TABLE wp_wponlinebackup_items ADD KEY `activity_id` (`activity_id`,`backup`,`bin`,`item_id`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 11:03:37 2014] [error] [client 181.177.155.154] WordPress database error Duplicate key name 'exists' for query ALTER TABLE wp_wponlinebackup_items ADD KEY `exists` (`bin`,`exists`,`activity_id`) made by require_once('wp-admin/admin.php'), require_once('wp-load.php'), require_once('wp-config.php'), require_once('wp-settings.php'), include_once('/plugins/wponlinebackup/wponlinebackup.php'), WPOnlineBackup->WPOnlineBackup, WPOnlineBackup->Activate, WPOnlineBackup->Check_Tables, dbDelta, referer: http://test.mastertranslationservices.com/wp-admin/update-core.php?action=do-plugin-upgrade
[Tue Jul 15 17:46:35 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/themes.php?page=options-framework
[Tue Jul 15 17:46:49 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/themes.php?page=options-framework
[Tue Jul 15 17:46:51 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/themes.php?page=options-framework
[Tue Jul 15 19:50:15 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=bussines_trus_rev
[Tue Jul 15 19:50:23 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=bussines_trus_rev
[Tue Jul 15 19:50:27 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=bussines_trus_rev
[Tue Jul 15 19:51:51 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post.php?post=2&action=edit
[Wed Jul 16 01:17:36 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=content_block
[Wed Jul 16 06:21:23 2014] [error] [client 66.249.69.163] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Wed Jul 16 16:30:34 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:30:49 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:30:51 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:30:53 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:31:39 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:31:49 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:31:56 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:31:57 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:32:02 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:32:31 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:32:34 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:32:35 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:33:45 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post.php?post=872&action=edit&message=6
[Wed Jul 16 16:33:46 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post.php?post=872&action=edit&message=6
[Wed Jul 16 16:33:48 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post.php?post=872&action=edit&message=6
